26463;Моисеев;Данила;Артемович;30.07.1995;791424168205;167-225-390-15;62 40 156869;79258913259;moiseev441@gmail.com;43
26464;Мишин;Егор;Ефимович;15.10.1978;196223767562;167-119-734-17;58 34 311730;79867083189;mishin533@ya.ru;74
26465;Сорокин;Арсений;Емельянович;22.07.1992;336261451916;162-210-363-23;23 51 698654;79975096083;sorokin570@list.ru;37
26466;Белов;Алексей;Павлович;25.03.1993;322234532647;166-863-886-29;26 60 471595;79553921163;belov325@bk.ru;36
26467;Селезнёв;Виктор;Наумович;11.05.1986;573183180538;188-873-554-32;62 76 488099;79183338546;seleznjov711@bk.ru;6
26468;Осипов;Тихон;Васильевич;24.10.1998;399671227057;191-172-495-37;74 45 692916;79355113501;osipov324@gmail.com;60
26469;Денисов;Ринат;Емельянович;31.12.1998;752439813839;150-296-488-28;23 86 212491;79712825671;denisov474@list.ru;50
26470;Пестов;Марат;Федорович;28.07.1996;324559128952;126-315-894-67;72 95 638161;79682072924;pestov481@list.ru;67
26471;Копылов;Игорь;Федорович;03.05.1988;707222187644;190-516-449-87;78 29 261297;79041874666;kopylov182@gmail.com;15
26472;Ефремов;Георгий;Тарасович;17.04.1989;315174179010;183-255-586-29;33 46 742452;79746125422;efremov586@list.ru;77
26473;Бирюков;Кирилл;Вадимович;04.03.1978;283562195536;132-835-445-44;18 97 779580;79398729994;biryukov394@ya.ru;8
26474;Кулагин;Филипп;Николаевич;04.04.1978;800619190293;150-552-622-26;66 27 544761;79064181166;kulagin765@bk.ru;65
26475;Рогов;Сергей;Филиппович;06.01.1995;621691506688;153-819-827-50;28 35 692171;79893030709;rogov495@gmail.com;63
26476;Быков;Арсений;Эдуардович;24.12.1987;706596430366;197-312-940-36;95 42 229321;79312944358;bykov134@list.ru;4
26477;Самойлов;Игорь;Борисович;12.06.1981;884926643663;179-517-458-16;86 53 191124;79334500498;samojlov348@list.ru;76
26478;Сафонов;Владимир;Родионович;28.02.1981;766746269313;149-389-349-40;62 46 504310;79648913221;safonov516@bk.ru;17
26479;Кузнецов;Егор;Максимович;15.02.1981;770504403679;145-417-118-89;43 25 118550;79289622987;kuznetsov324@list.ru;23
26480;Зыков;Рамиль;Романович;04.12.1990;585457478829;139-476-690-42;39 84 196970;79419591890;zykov739@list.ru;45
26481;Тетерин;Олег;Гаврилович;13.12.1978;473227429541;197-661-880-79;57 77 192612;79222681751;teterin185@mail.ru;17
26482;Самсонов;Никита;Петрович;27.10.1986;283338926845;143-648-784-30;65 78 281370;79699370626;samsonov12@gmail.com;55
26483;Симонов;Николай;Олегович;29.10.1988;915671889751;134-729-574-26;79 90 211445;79137699180;simonov372@gmail.com;48
26484;Ефремов;Эмиль;Тарасович;08.10.1980;146775542849;142-597-868-91;35 97 213813;79977147820;efremov62@list.ru;25
26485;Князев;Влад;Тимофеевич;16.09.2000;133055594011;139-423-380-90;17 89 574033;79916381888;knyazev116@gmail.com;11
26486;Агафонов;Назар;Емельянович;11.10.1988;311035894695;138-213-916-35;66 88 953843;79292720885;agafonov613@ya.ru;61
26487;Исаев;Сергей;Матвеевич;15.07.1984;368535627423;125-149-319-41;95 52 242035;79076859839;isaev666@mail.ru;17
26488;Харитонов;Вадим;Ефимович;30.06.1993;136203651206;147-925-951-18;58 96 747703;79055183077;kharitonov581@bk.ru;49
26489;Власов;Федор;Петрович;13.01.1982;814260358488;185-797-442-65;25 94 665836;79394248065;vlasov609@ya.ru;75
26490;Фомичёв;Вячеслав;Игоревич;21.08.1980;727997362280;145-855-779-46;51 64 340188;79583770430;fomichjov392@mail.ru;89
26491;Шашков;Дмитрий;Ефимович;18.01.1997;455407886999;138-828-732-30;62 38 169003;79423161390;shashkov739@list.ru;15
26492;Киселёв;Роман;Владимирович;28.04.1983;867744154352;119-748-666-63;62 77 650986;79156187993;kiseljov389@mail.ru;46
26493;Дроздов;Дмитрий;Константинович;07.06.1990;449047806553;190-396-506-31;19 85 309235;79258466842;drozdov555@mail.ru;38
26494;Белов;Денис;Макарович;08.07.1983;356616478922;176-135-254-53;44 90 443421;79511204456;belov225@gmail.com;35
26495;Лихачёв;Валерий;Владимирович;14.05.1978;189020238772;135-224-847-82;71 92 187209;79376366524;likhachjov592@list.ru;69
26496;Шашков;Даниил;Олегович;19.09.1995;838533331420;162-695-333-35;36 37 164205;79977526061;shashkov342@bk.ru;64
26497;Ефремов;Антон;Тихонович;27.10.1985;373862164480;187-791-359-82;79 38 325626;79628511440;efremov293@gmail.com;6
26498;Артемьев;Рамиль;Емельянович;05.04.1986;373608446730;182-672-581-17;27 42 436928;79621300210;artemev267@list.ru;7
26499;Жданов;Владимир;Павлович;17.07.1988;743687845224;196-658-397-21;75 65 718290;79413641681;zhdanov508@mail.ru;63
26500;Блинов;Эмиль;Витальевич;30.04.1985;506302217663;136-253-893-37;19 87 397807;79749096419;blinov662@list.ru;70
26501;Кудряшов;Мирон;Вадимович;27.04.1998;784493306782;163-917-767-77;80 65 919937;79147751857;kudryashov176@bk.ru;17
26502;Воронцов;Ринат;Валентинович;13.09.1988;500844943169;137-600-637-66;17 19 745960;79358532957;vorontsov632@ya.ru;22
26503;Гришин;Егор;Романович;08.04.1996;166089115447;129-286-255-33;33 56 228108;79551411240;grishin72@ya.ru;44
26504;Овчинников;Даниил;Вячеславович;28.09.1998;476174249348;146-286-689-71;54 85 179913;79685643248;ovchinnikov107@list.ru;38
26505;Веселов;Роман;Антонович;06.03.1992;396867556978;134-802-312-13;67 67 827472;79396116238;veselov376@gmail.com;65
26506;Юдин;Матвей;Николаевич;14.05.1995;628727468741;169-344-724-91;33 72 144772;79811554414;yudin74@mail.ru;48
26507;Блинов;Мирон;Иванович;14.05.1991;796061551792;117-934-166-89;32 50 504795;79064524608;blinov761@list.ru;40
26508;Белоусов;Егор;Алексеевич;01.10.1999;642687745753;116-268-609-88;63 19 806238;79522689363;belousov84@ya.ru;19
26509;Филиппов;Тимур;Данилович;01.05.1988;428437816354;153-930-654-61;30 57 543565;79763629001;filippov694@list.ru;50
26510;Нестеров;Арсений;Тимофеевич;27.02.1999;572985792728;193-169-599-88;62 46 253837;79975663553;nesterov543@list.ru;70
26511;Шаров;Константин;Емельянович;25.07.1996;143648389252;146-122-216-71;77 52 275987;79925822585;sharov140@gmail.com;76
26512;Макаров;Эдуард;Кириллович;30.03.1993;545754612725;157-453-651-22;84 65 667168;79669178992;makarov760@mail.ru;5
26513;Крюков;Эмиль;Антонович;24.03.1996;583989550485;192-625-328-85;33 62 868737;79237886318;kryukov435@list.ru;25
26514;Кабанов;Юрий;Викторович;03.03.1987;280804638398;157-913-299-46;58 55 644121;79751210734;kabanov552@gmail.com;37
26515;Кулаков;Борис;Ильич;19.04.1986;433110333031;182-576-364-58;83 38 389142;79785270850;kulakov403@ya.ru;16
26516;Матвеев;Тихон;Афанасьевич;12.08.1999;280533671277;198-356-538-20;17 70 269993;79137591590;matveev110@list.ru;60
26517;Никитин;Андрей;Иванович;01.03.1984;164705922016;182-857-378-90;83 80 349999;79592290385;nikitin350@list.ru;61
26518;Третьяков;Всеволод;Викторович;10.03.1990;141543669368;146-117-918-82;52 97 562685;79372008501;tretyakov533@gmail.com;2
26519;Евдокимов;Матвей;Аркадьевич;26.05.1987;304471231135;196-402-952-34;41 41 928679;79448548104;evdokimov773@bk.ru;56
26520;Вишняков;Олег;Константинович;05.08.1998;547318903484;177-439-801-82;41 19 628953;79624659551;vishnyakov435@list.ru;74
26521;Ильин;Алексей;Геннадиевич;16.01.1981;297800957211;137-400-697-71;82 73 488831;79867958399;ilin732@ya.ru;70
26522;Анисимов;Игнат;Макарович;02.04.1996;516044515061;188-545-338-38;60 19 710025;79818037457;anisimov310@bk.ru;62
26523;Кудряшов;Даниил;Давыдович;21.03.1997;933127665586;173-623-341-31;24 32 627326;79168868410;kudryashov733@list.ru;61
26524;Ковалёв;Илья;Романович;17.02.1993;742629910499;123-903-289-85;55 96 172710;79443199497;kovaljov601@gmail.com;1
26525;Лапин;Тихон;Петрович;29.04.1997;126014284470;145-346-492-39;67 27 554755;79187590305;lapin281@bk.ru;89
26526;Елисеев;Николай;Кириллович;16.02.1998;848941563590;138-875-462-28;31 85 452670;79438004005;eliseev192@mail.ru;58
26527;Ильин;Григорий;Валериевич;11.01.1998;957921550649;132-741-490-83;83 46 270313;79444658982;ilin488@ya.ru;87
26528;Большаков;Роман;Олегович;08.02.1998;634177617915;159-358-420-78;60 24 478538;79232601661;bolshakov735@list.ru;59
26529;Васильев;Петр;Яковлевич;07.11.1993;397046155734;150-335-895-47;93 40 311768;79076364749;vasilev473@bk.ru;56
26530;Горшков;Рамиль;Викторович;10.09.2000;472783777190;166-617-728-30;35 90 245774;79866518536;gorshkov572@list.ru;9
26531;Суханов;Максим;Валериевич;20.02.1984;746027717610;188-675-269-44;21 58 504408;79836462396;sukhanov627@ya.ru;46
26532;Воробьёв;Юрий;Робертович;06.11.1988;154597557948;127-528-315-38;25 68 650261;79466382483;vorobjov638@list.ru;3
26533;Фомин;Марат;Глебович;12.10.1985;514264450788;121-197-515-91;44 34 221750;79344048630;fomin382@list.ru;32
26534;Лапин;Тимофей;Борисович;01.12.1999;240618867178;147-289-939-58;91 44 547450;79142370951;lapin350@mail.ru;58
26535;Наумов;Николай;Назарович;23.04.1978;255019623794;132-698-662-58;49 54 950495;79495035931;naumov168@gmail.com;46
26536;Корнилов;Григорий;Артемович;03.07.1978;470395915975;163-550-218-31;60 30 184908;79444478880;kornilov185@ya.ru;24
26537;Рыбаков;Виталий;Корнеевич;08.08.1986;424931318561;194-568-724-36;34 91 686768;79011287771;rybakov493@ya.ru;17
26538;Игнатьев;Макар;Геннадиевич;26.01.1984;596795200744;141-505-638-50;40 64 225553;79132445291;ignatev744@list.ru;57
26539;Гуляев;Георгий;Анатольевич;15.06.1993;804608882138;195-481-286-58;94 87 509804;79742505684;gulyaev98@mail.ru;51
26540;Юдин;Антон;Артемович;18.09.1989;620747275086;124-873-256-35;82 47 308437;79581385036;yudin410@gmail.com;33
26541;Зуев;Марат;Денисович;05.10.1999;294643124935;182-523-965-84;58 23 217631;79377264245;zuev439@bk.ru;71
26542;Терентьев;Эмиль;Николаевич;10.06.1994;914850275357;193-922-844-16;29 91 558161;79059249337;terentev93@list.ru;75
26543;Беляев;Максим;Эдуардович;06.07.1978;333567198107;116-229-236-37;28 63 566488;79975982201;belyaev180@bk.ru;78
26544;Кулаков;Данила;Евгеньевич;03.11.1985;276761595928;182-802-899-50;56 42 887416;79307042135;kulakov76@bk.ru;47
26545;Тарасов;Леонид;Тихонович;21.11.1995;864935200635;175-341-203-74;40 17 128283;79269143402;tarasov116@bk.ru;20
26546;Моисеев;Виталий;Борисович;11.05.1990;806696870498;145-787-936-20;35 52 516436;79964484476;moiseev602@ya.ru;2
26547;Горбунов;Владимир;Викторович;27.06.1979;333607694750;144-572-870-49;48 18 176499;79602646077;gorbunov690@mail.ru;68
26548;Шубин;Семен;Ефимович;11.09.1997;424706450927;186-960-383-21;95 50 445073;79391539558;shubin510@gmail.com;55
26549;Капустин;Филипп;Эдуардович;15.05.1981;698073645429;122-469-385-75;70 89 916797;79313315819;kapustin686@list.ru;56
26550;Дементьев;Арсений;Романович;01.05.1979;808346464019;149-312-178-28;71 73 876165;79848737015;dementev625@bk.ru;20
26551;Максимов;Илья;Павлович;01.05.1987;552963204155;153-815-221-52;86 32 382764;79845704716;maksimov484@gmail.com;16
26552;Комаров;Сергей;Федорович;20.10.1981;846410338888;128-196-807-69;39 75 598121;79636562008;komarov478@mail.ru;48
26553;Анисимов;Василий;Наумович;19.02.1987;806628547761;182-732-444-80;24 71 614965;79062699932;anisimov483@gmail.com;19
26554;Буров;Глеб;Всеволодович;11.01.1990;884562884236;152-222-181-13;35 80 699863;79687014463;burov547@gmail.com;31
26555;Силин;Павел;Вадимович;26.03.1983;294388573725;115-812-611-23;92 72 681866;79698633497;silin581@mail.ru;3
26556;Соколов;Богдан;Николаевич;25.01.1994;175823496507;189-352-328-70;34 64 212903;79229583460;sokolov634@bk.ru;69
26557;Суворов;Александр;Всеволодович;23.11.1980;783082483200;139-310-115-23;85 73 274356;79767847530;suvorov24@list.ru;71
26558;Иванов;Артур;Родионович;26.04.1980;736836374017;160-693-889-57;74 36 128400;79302548683;ivanov258@ya.ru;9
26559;Кузнецов;Константин;Назарович;12.06.1987;819681565446;195-895-806-59;92 94 240643;79138011284;kuznetsov603@bk.ru;15
26560;Осипов;Борис;Назарович;25.09.1980;768355289492;141-624-395-40;36 70 370687;79472708257;osipov209@bk.ru;56
26561;Богданов;Вячеслав;Вячеславович;25.07.1982;705492599016;163-943-839-28;83 64 848618;79829363225;bogdanov382@gmail.com;59
26562;Константинов;Ростислав;Кириллович;06.12.1983;163709214100;137-912-877-66;59 18 445084;79768124151;konstantinov393@list.ru;75
26563;Веселов;Мирослав;Леонидович;10.07.1985;481366751805;135-225-367-52;48 28 325344;79476165148;veselov179@list.ru;33
26564;Беляев;Михаил;Ярославович;24.09.1999;886396359991;180-400-192-83;76 39 145113;79461370839;belyaev337@bk.ru;22
26565;Журавлёв;Марат;Яковлевич;31.08.2000;364311891553;175-479-854-46;64 64 310984;79329144328;zhuravljov122@bk.ru;49
26566;Крюков;Алексей;Валентинович;19.05.1990;626237214433;158-946-525-67;23 91 332604;79183981007;kryukov141@gmail.com;21
26567;Михайлов;Георгий;Назарович;02.03.1991;954006122612;178-497-650-91;52 25 552723;79273498664;mikhajlov162@bk.ru;7
26568;Шестаков;Виталий;Гаврилович;27.09.1987;462222729569;192-289-474-57;74 92 815639;79164954553;shestakov744@ya.ru;18
26569;Харитонов;Иван;Савельевич;26.07.1981;342899748064;173-259-439-62;58 85 596126;79937481533;kharitonov216@list.ru;3
26570;Герасимов;Юрий;Егорович;29.07.1994;664021325079;157-199-762-48;53 39 177219;79031380268;gerasimov744@bk.ru;33
26571;Сысоев;Степан;Александрович;06.02.1985;352158614507;123-924-504-77;40 33 946618;79841860240;sysoev119@ya.ru;67
26572;Евдокимов;Руслан;Васильевич;23.12.1982;450270980141;130-319-681-31;71 51 680849;79134516145;evdokimov417@gmail.com;74
26573;Буров;Борис;Маркович;13.09.1986;163462733713;141-436-736-34;63 27 182962;79346328759;burov495@list.ru;66
26574;Наумов;Эмиль;Антонович;29.05.1991;156809964726;123-172-736-82;71 54 625790;79799086141;naumov378@list.ru;8
26575;Кононов;Сергей;Геннадиевич;16.08.1996;131268792794;183-125-622-55;75 87 235596;79884405439;kononov470@bk.ru;5
26576;Воронов;Артём;Робертович;04.03.1981;489445850073;128-795-572-83;25 25 563273;79087494330;voronov284@mail.ru;16
26577;Павлов;Денис;Дмитриевич;16.09.1999;528182966414;166-658-304-44;86 54 201577;79279294422;pavlov452@list.ru;70
26578;Харитонов;Федор;Ярославович;31.03.1998;460233415689;153-578-510-36;37 59 829913;79828309727;kharitonov21@list.ru;73
26579;Родионов;Никита;Дмитриевич;01.10.1993;485104308703;130-767-672-67;84 83 644862;79475222342;rodionov124@gmail.com;16
26580;Авдеев;Макар;Викторович;12.11.1995;624022910377;168-282-593-17;51 25 747154;79147583504;avdeev774@mail.ru;86
26581;Васильев;Лев;Олегович;08.04.1992;690120872323;149-282-219-29;56 66 470313;79507429869;vasilev599@mail.ru;75
26582;Соловьёв;Юрий;Вячеславович;10.09.1998;160455693886;129-790-791-90;31 75 297538;79781900503;solovjov170@ya.ru;31
26583;Рожков;Мирон;Феликсович;16.07.1983;744489447390;149-713-344-86;30 49 429565;79117149800;rozhkov262@ya.ru;2
26584;Селезнёв;Дмитрий;Викторович;10.09.1987;741964610663;194-133-169-91;51 57 611462;79165875854;seleznjov691@list.ru;45
26585;Селиверстов;Данила;Дмитриевич;26.10.1990;788656627804;165-931-812-50;27 79 318171;79757302556;seliverstov385@ya.ru;24
26586;Никифоров;Валерий;Игоревич;06.10.1987;847365655759;174-338-707-32;27 55 377170;79308260387;nikiforov183@bk.ru;49
26587;Русаков;Данила;Арсеньевич;04.02.1988;912801156548;193-837-946-54;93 72 599168;79396060618;rusakov654@mail.ru;38
26588;Веселов;Лев;Богданович;14.07.1991;495814340051;131-151-755-79;40 86 864624;79631229869;veselov422@ya.ru;26
26589;Авдеев;Дмитрий;Гаврилович;28.05.1982;882894286612;172-666-855-23;90 91 355700;79647586775;avdeev235@ya.ru;45
26590;Фомичёв;Арсен;Львович;03.09.1991;567298879626;138-233-741-75;72 93 585785;79637179964;fomichjov434@list.ru;10
26591;Юдин;Данила;Анатольевич;19.06.1996;151715430929;193-126-549-37;42 91 954914;79335721325;yudin410@gmail.com;11
26592;Семёнов;Тимур;Олегович;14.02.1998;526493353362;144-175-580-64;77 50 863104;79098248398;semjonov357@bk.ru;76
26593;Дементьев;Анатолий;Станиславович;10.12.1998;484677461415;185-639-556-54;35 32 239726;79407712460;dementev704@ya.ru;78
26594;Крылов;Роман;Павлович;23.02.1988;523199543015;144-444-824-52;23 28 262307;79045692301;krylov28@gmail.com;37
26595;Аксёнов;Эмиль;Федорович;25.03.1992;516806728206;138-792-392-61;71 55 585265;79795063807;aksjonov595@ya.ru;65
26596;Юдин;Иван;Всеволодович;05.08.1997;330193207741;177-492-216-89;30 91 795251;79886019066;yudin300@bk.ru;79
26597;Шилов;Макар;Денисович;01.04.1983;897996136679;170-311-346-83;49 73 415126;79784780007;shilov533@list.ru;9
26598;Жуков;Степан;Яковлевич;29.05.1982;707616304111;151-732-856-88;49 76 964866;79803038264;zhukov726@bk.ru;5
26599;Селезнёв;Артём;Вадимович;09.01.1998;467172422352;134-486-584-36;85 37 860309;79894689012;seleznjov646@mail.ru;16
26600;Ершов;Арсений;Борисович;28.11.1980;873223450248;167-340-568-58;87 84 142942;79469185440;ershov37@mail.ru;61
26601;Филиппов;Никита;Степанович;07.10.1998;227950739644;160-821-424-52;39 71 578593;79213465937;filippov575@ya.ru;19
26602;Артемьев;Федор;Викторович;02.09.1984;194998734955;144-783-780-54;87 46 664654;79856400561;artemev315@ya.ru;33
26603;Сафонов;Леонид;Борисович;14.05.1991;294622613336;155-161-856-50;75 21 771311;79524514863;safonov500@bk.ru;79
26604;Назаров;Даниил;Гаврилович;15.11.1980;590856690694;179-248-684-29;38 73 667376;79372813260;nazarov738@gmail.com;32
26605;Антонов;Илья;Савельевич;01.10.1991;720444945221;135-522-831-64;26 78 462371;79937519816;antonov154@ya.ru;35
26606;Наумов;Тихон;Ефимович;27.07.1995;758439488571;150-953-623-12;39 32 508596;79428237015;naumov466@mail.ru;71
26607;Иванов;Вячеслав;Аркадьевич;07.08.1986;825134551543;179-696-323-19;51 83 566666;79877514000;ivanov307@mail.ru;70
26608;Давыдов;Дмитрий;Всеволодович;26.05.1997;135089297409;186-310-703-41;70 85 899315;79623176004;davydov151@gmail.com;72
26609;Соколов;Арсен;Алексеевич;03.03.1992;376788399201;195-650-739-84;58 32 219242;79342573580;sokolov133@bk.ru;38
26610;Самойлов;Егор;Егорович;24.06.1986;902394168717;163-468-913-31;24 17 769377;79611957469;samojlov633@ya.ru;26
26611;Самсонов;Тимур;Яковлевич;17.05.2000;625758161135;139-413-589-92;63 23 831880;79468155546;samsonov58@bk.ru;28
26612;Кудряшов;Виктор;Станиславович;22.08.1996;141401293143;195-526-328-51;54 95 264767;79365372549;kudryashov54@list.ru;24
26613;Белов;Ростислав;Кириллович;22.09.1996;123001363763;179-263-588-79;94 37 342499;79656955132;belov234@bk.ru;36
26614;Голубев;Никита;Тихонович;07.04.1990;875285323593;157-245-610-24;40 21 283754;79237337977;golubev163@list.ru;6
26615;Котов;Василий;Станиславович;27.08.1983;244238135069;169-172-631-77;67 26 559748;79246411244;kotov108@bk.ru;21
26616;Фомичёв;Ринат;Данилович;26.07.1993;215117660290;178-367-424-58;73 44 484191;79632785753;fomichjov505@mail.ru;69
26617;Ковалёв;Василий;Данилович;09.08.1993;354060606868;161-867-520-58;21 89 533286;79653514487;kovaljov47@mail.ru;47
26618;Архипов;Богдан;Анатольевич;01.06.1986;489745669478;129-192-291-76;51 46 530278;79923931702;arkhipov699@bk.ru;13
26619;Трофимов;Артур;Валентинович;29.01.1982;269942230841;152-515-273-23;81 52 930964;79138454067;trofimov776@gmail.com;63
26620;Копылов;Богдан;Григорьевич;01.04.1990;240621436613;132-563-515-19;51 90 738775;79196602056;kopylov382@gmail.com;77
26621;Королёв;Назар;Леонидович;02.12.1979;775067745763;178-933-404-64;27 37 420741;79392691835;koroljov391@gmail.com;9
26622;Русаков;Данила;Валентинович;10.01.2000;713388726728;115-645-115-37;38 71 330476;79185291307;rusakov471@ya.ru;73
26623;Савельев;Матвей;Степанович;13.05.1992;615526273903;188-902-865-85;82 47 403952;79078255284;savelev320@ya.ru;33
26624;Егоров;Антон;Робертович;03.05.1986;747970699567;131-178-907-65;90 29 818637;79974850803;egorov348@gmail.com;54
26625;Иванов;Родион;Савельевич;16.03.1998;261324492843;150-167-568-86;64 86 876353;79885592844;ivanov623@ya.ru;24
26626;Кудряшов;Марат;Олегович;14.09.1990;692227778225;192-585-738-30;60 79 522105;79671573542;kudryashov210@mail.ru;22
26627;Кононов;Вадим;Тихонович;05.01.1981;684833705000;148-654-654-84;48 46 483486;79383368957;kononov657@list.ru;58
26628;Шубин;Даниил;Витальевич;11.07.1989;221910934291;169-207-933-59;31 95 721504;79046497184;shubin708@gmail.com;2
26629;Жуков;Мирослав;Тарасович;04.12.1984;495584299740;141-274-340-59;89 53 398947;79566774603;zhukov149@mail.ru;43
26630;Прохоров;Андрей;Савельевич;03.05.1985;195275799618;169-864-206-33;65 51 286616;79315569225;prokhorov181@bk.ru;31
26631;Щербаков;Константин;Платонович;30.07.1988;461664782497;184-511-571-88;49 50 841591;79299361966;scherbakov710@mail.ru;30
26632;Кулагин;Игорь;Леонидович;05.02.1998;833926638188;162-830-596-86;58 46 776200;79843296386;kulagin82@mail.ru;29
26633;Горшков;Артур;Богданович;31.05.1982;146811682804;155-181-274-20;78 85 445922;79606943940;gorshkov218@mail.ru;51
26634;Сысоев;Николай;Антонович;09.01.1987;353159233581;146-428-623-82;22 67 278347;79929518322;sysoev579@list.ru;4
26635;Ершов;Олег;Михайлович;31.12.1996;877554177736;145-518-190-78;38 96 865408;79344440184;ershov52@mail.ru;49
26636;Макаров;Станислав;Васильевич;06.11.1992;758800266639;133-854-721-52;64 53 517477;79733320912;makarov735@bk.ru;11
26637;Фадеев;Эдуард;Леонидович;31.01.1987;263683698809;129-564-176-14;75 32 557538;79832516235;fadeev157@gmail.com;21
26638;Власов;Арсений;Георгиевич;17.01.1997;549192941190;196-717-794-77;32 62 901312;79854978468;vlasov422@mail.ru;41
26639;Сорокин;Юрий;Викторович;14.07.1987;957406859502;189-195-703-28;70 48 929025;79057753817;sorokin76@bk.ru;58
26640;Тихонов;Артём;Валериевич;18.05.1994;461788632607;148-251-675-36;21 37 571696;79626441634;tikhonov458@gmail.com;65
26641;Быков;Назар;Филиппович;17.01.2000;757394202498;196-419-915-76;56 79 496784;79551230441;bykov309@mail.ru;57
26642;Трофимов;Семен;Феликсович;18.03.1989;350519322887;145-718-565-38;66 51 534315;79017530640;trofimov429@bk.ru;54
26643;Александров;Николай;Егорович;01.02.2000;148458452500;123-224-603-37;66 22 304997;79272839093;aleksandrov402@list.ru;18
26644;Марков;Владимир;Степанович;17.08.2000;876598902791;161-195-141-93;43 69 931332;79733406626;markov719@gmail.com;9
26645;Иванов;Вадим;Данилович;08.07.1996;165198667126;172-128-190-50;91 50 835920;79853971705;ivanov753@list.ru;22
26646;Антонов;Илья;Витальевич;17.07.1992;257487695661;198-711-863-77;60 51 509469;79792114508;antonov631@gmail.com;9
26647;Панов;Богдан;Дмитриевич;17.10.1985;524448969071;130-608-580-13;70 88 719349;79158360899;panov43@bk.ru;44
26648;Савельев;Богдан;Леонидович;08.06.1991;603074122803;149-286-782-17;68 49 947382;79872854095;savelev725@gmail.com;70
26649;Фокин;Евгений;Вадимович;01.06.1991;371482766749;172-481-952-80;49 94 586681;79949552268;fokin499@mail.ru;57
26650;Александров;Даниил;Наумович;23.06.1994;303584227041;197-580-205-15;50 36 559770;79432806722;aleksandrov608@ya.ru;15
26651;Артемьев;Артур;Всеволодович;02.01.1989;632516536308;189-306-260-79;88 83 301086;79122331450;artemev626@ya.ru;16
26652;Капустин;Артём;Владимирович;30.07.1986;846323212214;170-879-819-46;61 47 678651;79657945369;kapustin269@mail.ru;16
26653;Александров;Олег;Наумович;09.08.2000;708340282543;166-834-315-40;57 49 902947;79478491927;aleksandrov453@mail.ru;47
26654;Ковалёв;Борис;Богданович;01.08.1989;657140900626;125-806-707-22;97 85 627386;79303385493;kovaljov422@mail.ru;83
26655;Нестеров;Мирон;Всеволодович;29.10.1998;514979154862;136-764-388-51;68 68 911622;79566639212;nesterov215@mail.ru;30
26656;Васильев;Влад;Иванович;29.03.1978;368689395290;149-329-337-61;31 19 203539;79975202736;vasilev257@gmail.com;75
26657;Горбунов;Анатолий;Борисович;09.03.1979;589170331011;151-906-302-28;97 19 673217;79607781047;gorbunov394@gmail.com;28
26658;Соловьёв;Марат;Викторович;12.05.1997;215305531856;171-570-324-34;56 39 648059;79554274564;solovjov253@mail.ru;69
26659;Куликов;Федор;Евгеньевич;28.09.1984;507291314013;178-828-523-44;59 91 815198;79575255508;kulikov600@gmail.com;86
26660;Кудряшов;Олег;Богданович;26.06.1997;478200516444;128-332-525-66;84 79 259246;79305484991;kudryashov360@list.ru;19
26661;Тихонов;Алексей;Маркович;06.11.1998;909801402849;116-318-842-70;17 69 399497;79893468120;tikhonov370@gmail.com;31
26662;Громов;Данил;Гаврилович;04.09.1994;739677673223;118-356-480-91;61 96 689764;79207430024;gromov413@gmail.com;71
26663;Колесников;Дмитрий;Станиславович;10.01.1993;967137150131;158-916-132-82;26 63 277328;79772296729;kolesnikov624@gmail.com;27
26664;Рябов;Роман;Борисович;18.11.1996;455604612173;161-148-632-56;81 33 935297;79195924127;ryabov742@mail.ru;74
26665;Мишин;Артур;Иванович;24.04.1978;330842926757;176-248-453-71;17 26 229685;79975053062;mishin690@list.ru;58
26666;Рыбаков;Святослав;Эдуардович;03.12.1985;294514324359;129-202-341-20;71 81 634627;79569168928;rybakov30@gmail.com;78
26667;Абрамов;Артём;Родионович;08.03.1982;624890114695;124-502-571-49;32 47 264438;79095980681;abramov582@mail.ru;25
26668;Федосеев;Тимур;Георгиевич;29.01.1994;635297313068;165-233-813-70;21 66 316772;79256925012;fedoseev587@list.ru;60
26669;Ефремов;Георгий;Павлович;22.08.1983;686518826290;157-233-274-65;64 47 919822;79838637047;efremov604@list.ru;78
26670;Лобанов;Даниил;Филиппович;10.09.1996;349628451027;192-862-729-48;32 21 438120;79767892820;lobanov727@bk.ru;65
26671;Михайлов;Станислав;Вадимович;12.01.1991;766281462650;189-323-742-49;69 76 548919;79231184201;mikhajlov283@bk.ru;77
26672;Захаров;Арсений;Дмитриевич;05.08.1984;653405747808;120-712-784-47;84 17 911116;79573254673;zakharov486@gmail.com;27
26673;Беляков;Руслан;Аркадьевич;25.04.1983;601230201691;127-839-648-91;67 21 473509;79747814339;belyakov164@mail.ru;53
26674;Яковлев;Глеб;Дмитриевич;08.12.1985;980995771900;172-259-811-66;80 60 263353;79319256786;yakovlev667@bk.ru;78
26675;Федотов;Петр;Юрьевич;26.10.1985;557082191975;127-434-667-24;78 42 665191;79143367584;fedotov538@ya.ru;69
26676;Терентьев;Данил;Олегович;01.10.1993;187799946422;178-737-243-68;56 46 483424;79721862947;terentev729@bk.ru;42
26677;Ширяев;Владимир;Родионович;21.08.1989;343891166554;184-901-121-64;81 35 526275;79091586805;shiryaev584@mail.ru;60
26678;Данилов;Анатолий;Борисович;20.04.1998;525196759712;152-300-198-14;50 66 613343;79355586153;danilov393@list.ru;58
